volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,17.582097099999373,18.782108299999162,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,17.897014000000127,19.097018300000126,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,18.215186199999152,19.41519669999907,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,18.52037089999976,19.720375099999,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,18.86699849999968,20.06700269999892,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,19.173076499999297,20.373087199998917,-0.057992,0.673343,baseline,0,0,nan,nan,nan,nan
6,10,19.531842999998844,20.731847299998844,-0.061825,-0.044321,baseline,0,0,nan,nan,nan,nan
7,10,19.820599599999696,21.02061059999978,-0.011819,0.021661,baseline,0,0,nan,nan,nan,nan
8,10,20.158563199998753,21.35856739999981,0.0,-0.0,baseline,0,0,nan,nan,nan,nan
9,10,20.548207599998932,21.748210499999185,-0.143879,0.044107,baseline,0,0,nan,nan,nan,nan
10,10,20.854229399999895,22.054239999998753,0.039769,0.015458,baseline,0,0,nan,nan,nan,nan
11,10,21.23225529999945,22.43225949999869,-0.050925,-0.05836,baseline,0,0,nan,nan,nan,nan
12,10,21.539810000000216,22.739820500000132,-0.056171,-0.138533,baseline,0,0,nan,nan,nan,nan
13,10,21.906539300000077,23.106546599999273,-0.130671,-0.149445,baseline,0,0,nan,nan,nan,nan
14,10,22.218169699999635,23.41817579999879,-0.068586,-0.028814,baseline,0,0,nan,nan,nan,nan
15,10,22.55282299999999,23.752827199999228,0.035087,0.040661,baseline,0,0,nan,nan,nan,nan
16,10,22.90896520000024,24.108974500000112,-0.277023,-0.056832,baseline,0,0,nan,nan,nan,nan
17,10,23.24432809999962,24.444335699999282,-0.348194,-0.170471,baseline,0,0,nan,nan,nan,nan
18,10,23.720231699999204,24.92024229999988,-0.263584,-0.005892,baseline,0,0,nan,nan,nan,nan
19,10,24.907289999999193,26.10729420000025,-0.159926,0.139545,baseline,0,0,nan,nan,nan,nan
20,10,26.115920299998834,27.31592439999913,-0.152985,0.128998,baseline,0,0,nan,nan,nan,nan
21,10,27.31735800000024,28.5173685999991,-0.050295,0.175129,baseline,0,0,nan,nan,nan,nan
22,10,28.5277444000003,29.727755199998864,-0.00864,0.206669,baseline,0,0,nan,nan,nan,nan
23,10,29.76771480000025,30.967725300000165,-0.291674,0.036463,baseline,0,0,nan,nan,nan,nan
24,10,30.94507429999976,32.14508379999934,0.117609,-0.132257,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,10,32.148536499998954,33.348540700000015,0.094641,-0.226962,feedback,0,0,False,0.015567398274519828,0.3333333333333333,-0.3333333333333333
26,10,33.28380359999937,34.48380789999938,-0.000896,-0.202116,feedback,0,0,False,0.03382317461317039,0.3333333333333333,-0.3333333333333333
27,10,34.566160899999886,35.76616529999883,-0.052121,-0.187545,feedback,0,0,False,0.04663837302767601,0.3333333333333333,-0.3333333333333333
28,10,35.75258070000018,36.95258539999959,-0.064949,-0.243385,feedback,0,0,False,0.05470070081660894,0.3333333333333333,-0.3333333333333333
29,10,36.99904219999917,38.19905059999947,0.147368,-0.255796,feedback,0,0,False,0.06581779669404811,0.3333333333333333,-0.3333333333333333
30,10,38.117690699999,39.317694999999006,0.197781,-0.233975,feedback,0,0,False,0.08870337864382973,0.3333333333333333,-0.3333333333333333
31,10,39.32109479999963,40.52109920000039,0.125257,-0.272129,feedback,0,0,False,0.11380975473655967,0.3333333333333333,-0.3333333333333333
32,10,40.54966179999974,41.74967029999898,0.062182,-0.408439,feedback,0,0,False,0.13801790450497803,0.3333333333333333,-0.3333333333333333
33,10,41.705876300000455,42.905880999999866,-0.154437,-0.517778,feedback,0,0,False,0.16473267929337226,0.3333333333333333,-0.3333333333333333
34,10,42.95155779999914,44.15156739999948,-0.360656,-0.545935,feedback,0,0,False,0.18686685952369558,0.3333333333333333,-0.3333333333333333
35,10,44.14175729999988,45.341761599999884,-0.372094,-0.559107,feedback,0,0,False,0.19892333630996673,0.3333333333333333,-0.3333333333333333
