volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,2.5913032999997085,3.791309299999921,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,3.26779230000011,4.467794600000343,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,4.567995100000189,5.767999900000359,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,5.723544299999958,6.923546799999895,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,6.956067699999949,8.156072500000118,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,8.162194700000327,9.362201500000264,1.99159,3.621844,baseline,0,0,nan,nan,nan,nan
6,10,9.358747899999798,10.558758100000158,-0.586497,0.327494,baseline,0,0,nan,nan,nan,nan
7,10,10.463851299999988,11.663858099999924,-0.107907,-0.223853,baseline,0,0,nan,nan,nan,nan
8,10,11.665829399999893,12.865831999999681,-0.049778,-0.108222,baseline,0,0,nan,nan,nan,nan
9,10,12.892696900000374,14.092699500000162,-0.034775,-0.306673,baseline,0,0,nan,nan,nan,nan
10,10,14.089116799999829,15.289121400000294,0.154655,0.250196,baseline,0,0,nan,nan,nan,nan
11,10,15.335341199999675,16.535343800000373,0.067034,0.209841,baseline,0,0,nan,nan,nan,nan
12,10,16.482004999999845,17.682007200000225,0.162466,0.350103,baseline,0,0,nan,nan,nan,nan
13,10,17.72695339999973,18.92695610000028,0.011267,0.189148,baseline,0,0,nan,nan,nan,nan
14,10,18.907344199999898,20.107346799999686,-0.081253,-0.081833,baseline,0,0,nan,nan,nan,nan
15,10,20.105919699999504,21.305922400000053,0.076914,-0.008384,baseline,0,0,nan,nan,nan,nan
16,10,21.306660100000045,22.506666100000256,0.058615,0.076434,baseline,0,0,nan,nan,nan,nan
17,10,22.448166799999854,23.64817359999979,0.025455,0.173004,baseline,0,0,nan,nan,nan,nan
18,10,23.70420120000017,24.90420600000034,0.002097,0.080613,baseline,0,0,nan,nan,nan,nan
19,10,24.87389119999989,26.073896899999635,-0.029041,-0.052296,baseline,0,0,nan,nan,nan,nan
20,10,26.087507999999616,27.287510199999996,-0.12922,-0.131769,baseline,0,0,nan,nan,nan,nan
21,10,27.288476200000332,28.488482199999634,-0.031969,-0.106202,baseline,0,0,nan,nan,nan,nan
22,10,28.4759183999995,29.675921000000198,-0.034619,0.117582,baseline,0,0,nan,nan,nan,nan
23,10,29.71558829999958,30.915592999999898,-0.082947,0.128947,baseline,0,0,nan,nan,nan,nan
24,10,30.93372769999951,32.133734299999745,-0.111075,0.23197,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,10,32.04229940000005,33.2423052999995,-0.106698,0.105298,feedback,0,0,False,-0.019076057794909645,0.3333333333333333,-0.3333333333333333
26,10,33.27164679999987,34.47165210000021,-0.083798,-0.047672,feedback,0,0,False,-0.031748889477083604,0.3333333333333333,-0.3333333333333333
27,10,34.493112199999814,35.69311630000011,0.039677,-0.143525,feedback,0,0,False,-0.03390845247520724,0.3333333333333333,-0.3333333333333333
