volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,17.55622399999993,18.756226099986815,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,17.867166699987138,19.067177799984346,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,18.172148799989372,19.372152099985396,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,18.500902600004338,19.700909800000954,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,18.83714669998153,20.03715049998136,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,19.157482999988133,20.357488400000147,-0.269679,-0.104293,baseline,0,0,nan,nan,nan,nan
6,10,19.46632049998152,20.666322699998272,-0.004995,0.047883,baseline,0,0,nan,nan,nan,nan
7,10,19.78115009999601,20.981153199990512,-0.020623,0.070369,baseline,0,0,nan,nan,nan,nan
8,10,20.10792769998079,21.30793649998959,-0.0,0.0,baseline,0,0,nan,nan,nan,nan
9,10,20.43538680000347,21.635388999991118,-0.184966,-0.173405,baseline,0,0,nan,nan,nan,nan
10,10,20.7676960999961,21.967703999998047,0.000849,-0.054211,baseline,0,0,nan,nan,nan,nan
11,10,21.081046799983596,22.281051799992564,-0.110401,-0.087555,baseline,0,0,nan,nan,nan,nan
12,10,21.411828899988905,22.611835899983998,0.11269,0.069955,baseline,0,0,nan,nan,nan,nan
13,10,21.732864199992036,22.932866299978922,0.094379,0.083064,baseline,0,0,nan,nan,nan,nan
14,10,22.029259799979627,23.229266800003824,0.026656,-0.058227,baseline,0,0,nan,nan,nan,nan
15,10,22.22468189999927,23.42468429998844,0.049529,-0.019194,baseline,0,0,nan,nan,nan,nan
16,10,22.572004299989203,23.772006500005954,0.066786,0.107038,baseline,0,0,nan,nan,nan,nan
17,10,22.832775199989555,24.03278219998465,0.163281,0.083946,baseline,0,0,nan,nan,nan,nan
18,10,23.65882739998051,24.858831999986432,0.145942,0.08711,baseline,0,0,nan,nan,nan,nan
19,10,24.906295599997975,26.1063006999786,0.068994,-0.059657,baseline,0,0,nan,nan,nan,nan
20,10,26.082174099981785,27.282176199997775,0.060614,-0.058257,baseline,0,0,nan,nan,nan,nan
21,10,27.283292799984338,28.48329969997867,0.102076,0.049308,baseline,0,0,nan,nan,nan,nan
22,10,28.499858900002437,29.699868399987462,0.160709,0.070185,baseline,0,0,nan,nan,nan,nan
23,10,29.690253399981884,30.890257199981715,-0.044726,-0.014778,baseline,0,0,nan,nan,nan,nan
24,10,30.864558999979636,32.06456279997947,-0.038474,-0.015599,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,10,32.08981059998041,33.2898126999964,-0.177262,-0.167968,feedback,0,0,False,-0.0018146343476067145,0.3333333333333333,-0.3333333333333333
26,10,33.2568728000042,34.45687660000404,-0.168562,-0.171245,feedback,0,0,False,-0.002526041989801033,0.3333333333333333,-0.3333333333333333
27,10,34.47337399999378,35.673377699992855,-0.121689,-0.258556,feedback,0,0,False,-0.002331874200986394,0.3333333333333333,-0.3333333333333333
28,10,35.73440649997792,36.9344088999962,-0.144078,-0.184582,feedback,0,0,False,0.008144586931379717,0.3333333333333333,-0.3333333333333333
29,10,36.88384789999691,38.08385169999674,0.07894,-0.268676,feedback,0,0,False,0.01096310671339342,0.3333333333333333,-0.3333333333333333
30,10,38.09259600000223,39.292599700001304,0.025266,-0.408581,feedback,0,0,False,0.03611995728238063,0.3333333333333333,-0.3333333333333333
31,10,39.27341090000118,40.473414700001015,-0.016912,-0.474534,feedback,0,0,False,0.06630972500574876,0.3333333333333333,-0.3333333333333333
32,10,40.46103179999045,41.66103479998419,0.0148,-0.753418,feedback,0,0,False,0.09815390483205431,0.3333333333333333,-0.3333333333333333
33,10,41.65140810000594,42.85141019999283,-0.07382,-0.802387,feedback,0,0,False,0.16551020084412071,0.3333333333333333,-0.3333333333333333
34,10,42.90408409998054,44.104088199982655,-0.149818,-1.006901,feedback,0,0,False,0.2263480588933715,0.3333333333333333,-0.3333333333333333
35,10,44.11255349998828,45.31255719998735,0.031495,-1.083413,feedback,0,0,False,0.2847963919597632,0.3333333333333333,-0.3333333333333333
36,10,45.295623599988176,46.49562739998801,0.046013,-1.045918,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
37,10,46.49357449999661,47.69357769999188,-0.171917,-1.12756,feedback,1,0,False,0.07750300480386854,0.3333333333333333,-0.3333333333333333
38,10,47.69225789999473,48.89226519999211,-0.18576,-1.080196,feedback,1,0,False,0.147992552059584,0.3333333333333333,-0.3333333333333333
39,10,48.87527950000367,50.075283200002744,-0.076835,-0.78613,feedback,1,0,False,0.2127225782825502,0.3333333333333333,-0.3333333333333333
40,10,50.04957149998518,51.24957529998501,0.079768,-0.563304,feedback,1,0,False,0.2630668709094277,0.3333333333333333,-0.3333333333333333
41,10,51.32008089998271,52.52008770000539,-0.005323,-0.535627,feedback,1,0,False,0.31050074959930135,0.3333333333333333,-0.3333333333333333
42,10,52.51286469999468,53.71287209999282,0.018852,-0.322245,feedback,2,0,False,0.0,0.3333333333333333,-0.3333333333333333
43,10,53.680294299992966,54.88030169999111,0.063641,-0.165942,feedback,2,0,False,0.022786221025136003,0.3333333333333333,-0.3333333333333333
44,10,54.9344283999817,56.13443209998077,-0.014615,-0.126824,feedback,2,0,False,0.04004009632839443,0.3333333333333333,-0.3333333333333333
45,10,56.06700409998302,57.26701239998802,0.019918,-0.188843,feedback,2,0,False,0.04769213120138401,0.3333333333333333,-0.3333333333333333
46,10,57.245351499994285,58.44535969999852,0.024302,-0.140569,feedback,2,0,False,0.06367170628123443,0.3333333333333333,-0.3333333333333333
47,10,58.50786509999307,59.707870500005086,-0.056823,-0.115666,feedback,2,0,False,0.07652118376439744,0.3333333333333333,-0.3333333333333333
48,10,59.687784399982775,60.88778819998261,0.002124,-0.059503,feedback,2,0,False,0.08086152469628143,0.3333333333333333,-0.3333333333333333
49,10,60.92813909999677,62.128142899996604,0.025534,-0.048445,feedback,2,0,False,0.08506414617154397,0.3333333333333333,-0.3333333333333333
50,10,62.06095620000269,63.26095949999872,-0.03209,-0.118211,feedback,2,0,False,0.09010910591513772,0.3333333333333333,-0.3333333333333333
51,10,63.28580729998066,64.48581099997973,-0.054333,-0.068795,feedback,2,0,False,0.09610193976233299,0.3333333333333333,-0.3333333333333333
52,10,64.44596359998104,65.64596979999915,-0.000175,-0.117402,feedback,2,0,False,0.09708816839223923,0.3333333333333333,-0.3333333333333333
53,10,65.64750890000141,66.84751260000048,0.104408,-0.05807,feedback,2,0,False,0.10606128907994278,0.3333333333333333,-0.3333333333333333
54,10,66.86432379999314,68.06432759999298,-0.004237,-0.086621,feedback,2,0,False,0.1180458907136217,0.3333333333333333,-0.3333333333333333
55,10,68.07450029999018,69.27450399998925,0.101895,-0.043241,feedback,2,0,False,0.12366402509657116,0.3333333333333333,-0.3333333333333333
56,10,69.28732089998084,70.48732459997991,0.054271,-0.030674,feedback,2,0,False,0.13376348902809299,0.3333333333333333,-0.3333333333333333
57,10,70.50399889997789,71.70400260000606,0.014976,-0.000302,feedback,2,0,False,0.13979270950362205,0.3333333333333333,-0.3333333333333333
58,10,71.68332719997852,72.88333179998445,0.052321,-0.085459,feedback,2,0,False,0.14085584759441755,0.3333333333333333,-0.3333333333333333
59,10,72.90001399998437,74.10002129998175,0.036649,0.046196,feedback,2,0,False,0.15082693888881965,0.3333333333333333,-0.3333333333333333
60,10,74.07934319999185,75.27934689999093,0.086266,0.115507,feedback,2,0,False,0.15016259935793685,0.3333333333333333,-0.3333333333333333
61,10,75.23855799998273,76.43856179998257,0.083739,0.016227,feedback,2,0,False,0.14833130607205747,0.3333333333333333,-0.3333333333333333
62,10,76.4626331999898,77.66264159999555,0.024843,-0.060351,feedback,2,0,False,0.1533110844143134,0.3333333333333333,-0.3333333333333333
63,10,77.67331199999899,78.87331579999882,0.11852,0.062347,feedback,2,0,False,0.15900227874910844,0.3333333333333333,-0.3333333333333333
64,10,78.87937099998817,80.07937469998724,0.070187,0.09565,feedback,2,0,False,0.1630674994725846,0.3333333333333333,-0.3333333333333333
65,10,80.05343149998225,81.25343969998649,0.085598,0.011327,feedback,2,0,False,0.16133106332244507,0.3333333333333333,-0.3333333333333333
66,10,81.28564069999265,82.48564429999097,-0.021345,-0.110564,feedback,2,0,False,0.16670603009212492,0.3333333333333333,-0.3333333333333333
67,10,82.48811659999774,83.68812039999757,0.046803,-0.06893,feedback,2,0,False,0.1727902737743003,0.3333333333333333,-0.3333333333333333
68,10,83.67754099998274,84.87754469998181,0.10334,0.017036,feedback,2,0,False,0.18052155759650354,0.3333333333333333,-0.3333333333333333
69,10,84.8707116000005,86.07071899999865,0.188769,0.085174,feedback,2,0,False,0.18652712571982197,0.3333333333333333,-0.3333333333333333
70,10,86.08260860000155,87.28261240000138,0.219973,0.06072,feedback,2,0,False,0.19373590897129558,0.3333333333333333,-0.3333333333333333
71,10,87.3205975999881,88.52060129998718,0.260986,0.017509,feedback,2,0,False,0.20503935765443657,0.3333333333333333,-0.3333333333333333
72,10,88.53549300000304,89.73549670000212,0.151691,-0.10383,feedback,2,0,False,0.2216431460740012,0.3333333333333333,-0.3333333333333333
73,10,89.65733059999184,90.85733429999091,0.088039,-0.223462,feedback,2,0,False,0.23800142460852394,0.3333333333333333,-0.3333333333333333
74,10,90.87700209999457,92.07700579999364,0.153489,-0.013723,feedback,2,0,False,0.2596775980881078,0.3333333333333333,-0.3333333333333333
75,10,92.04950719999033,93.2495108999894,-0.038463,-0.26328,feedback,2,0,False,0.2715459601359512,0.3333333333333333,-0.3333333333333333
76,10,93.26404009998078,94.46404379997985,-0.0655,-0.192782,feedback,2,0,False,0.28719012273305167,0.3333333333333333,-0.3333333333333333
77,10,94.47199619997991,95.67200310000335,0.00902,-0.105003,feedback,2,0,False,0.29622433593649183,0.3333333333333333,-0.3333333333333333
78,10,95.67565889999969,96.87566259999876,0.04033,-0.126694,feedback,2,0,False,0.3040000756037467,0.3333333333333333,-0.3333333333333333
79,10,96.85206659999676,98.05207029999583,0.058247,0.045741,feedback,2,0,False,0.3153901911259081,0.3333333333333333,-0.3333333333333333
80,10,98.04610989999492,99.24611359999399,-0.015714,0.043458,feedback,2,0,False,0.3162430313447995,0.3333333333333333,-0.3333333333333333
81,10,99.29393650000566,100.49394020000473,-0.157666,-0.082478,feedback,2,0,False,0.3119607740210062,0.3333333333333333,-0.3333333333333333
82,10,100.48997239998425,101.68997619998409,-0.199713,0.033276,feedback,2,0,False,0.3068333671460634,0.3333333333333333,-0.3333333333333333
83,10,101.71914319999632,102.9191468999954,-0.124233,-0.01704,feedback,2,0,False,0.2902962896326975,0.3333333333333333,-0.3333333333333333
84,10,102.90148689999478,104.10149059999385,-0.337512,0.000608,feedback,2,0,False,0.28298631829224885,0.3333333333333333,-0.3333333333333333
85,10,104.07956539999577,105.27956909999484,-0.442947,-0.261246,feedback,2,0,False,0.2599283993084312,0.3333333333333333,-0.3333333333333333
86,10,105.2767937000026,106.47679750000243,-0.524101,-0.367579,feedback,2,0,False,0.24779027101504805,0.3333333333333333,-0.3333333333333333
87,10,106.47804129999713,107.6780449999962,-0.326637,-0.142931,feedback,2,0,False,0.23755200486550473,0.3333333333333333,-0.3333333333333333
88,10,107.64349099999527,108.84349859999493,-0.288938,-0.379966,feedback,2,0,False,0.22527993703833613,0.3333333333333333,-0.3333333333333333
89,10,108.84178009998868,110.04178250000696,-0.435839,-0.456779,feedback,2,0,False,0.231614230409785,0.3333333333333333,-0.3333333333333333
90,10,110.10074739999254,111.30075119999238,-0.507893,-0.378084,feedback,2,0,False,0.23315879372425966,0.3333333333333333,-0.3333333333333333
91,10,111.30247059999965,112.50247429999872,-0.344155,-0.326992,feedback,2,0,False,0.22430653593007216,0.3333333333333333,-0.3333333333333333
92,10,112.50069869999425,113.70070609999239,-0.212917,-0.2292,feedback,2,0,False,0.22316000016032195,0.3333333333333333,-0.3333333333333333
93,10,113.67204929998843,114.87205669998657,-0.346969,-0.523208,feedback,2,0,False,0.2242250880566747,0.3333333333333333,-0.3333333333333333
94,10,114.87739670000155,116.07740599998506,-0.189271,-0.42971,feedback,2,0,False,0.23624361575036118,0.3333333333333333,-0.3333333333333333
95,10,116.05779249998159,117.25779619998066,-0.27173,-0.410749,feedback,2,0,False,0.2523056045601793,0.3333333333333333,-0.3333333333333333
96,10,117.35067240000353,118.55068069997942,-0.359826,-0.52338,feedback,2,0,False,0.2619794096553743,0.3333333333333333,-0.3333333333333333
97,10,118.50248389999615,119.70248759999522,-0.280399,-0.44295,feedback,2,0,False,0.2722224021001879,0.3333333333333333,-0.3333333333333333
98,10,119.68004269999801,120.88005120000453,-0.134092,-0.259775,feedback,2,0,False,0.28375993600468724,0.3333333333333333,-0.3333333333333333
99,10,120.89449679999962,122.09450130000478,-0.246716,-0.354107,feedback,2,0,False,0.2923308233572354,0.3333333333333333,-0.3333333333333333
100,10,122.08710319999955,123.28710699999938,-0.180517,-0.286742,feedback,2,0,False,0.2999532145054796,0.3333333333333333,-0.3333333333333333
101,10,123.26450560000376,124.46451389997965,-0.248859,-0.489948,feedback,2,0,False,0.3074928453844365,0.3333333333333333,-0.3333333333333333
102,10,124.50752409998677,125.70752779998584,-0.378175,-0.451043,feedback,2,0,False,0.32460484415098945,0.3333333333333333,-0.3333333333333333
103,10,125.67631049998454,126.87631419998361,-0.363926,-0.437545,feedback,2,0,False,0.3295740398226829,0.3333333333333333,-0.3333333333333333
104,10,126.90193679998629,128.1019463000004,-0.393773,-0.499453,feedback,3,0,False,0.0,0.3333333333333333,-0.3333333333333333
105,10,128.11145470000338,129.31145840000244,-0.32645,-0.346389,feedback,3,0,False,0.0072067930859160585,0.3333333333333333,-0.3333333333333333
106,10,129.2671100999869,130.4671138999867,-0.373492,-0.475258,feedback,3,0,False,0.008538773317405005,0.3333333333333333,-0.3333333333333333
107,10,130.54347649999545,131.74348029999527,-0.386289,-0.432351,feedback,3,0,False,0.015761913595380924,0.3333333333333333,-0.3333333333333333
108,10,131.69401609999477,132.89401979999383,-0.323631,-0.323991,feedback,3,0,False,0.01883898232615194,0.3333333333333333,-0.3333333333333333
109,10,132.88967429997865,134.08968259998363,-0.276328,-0.203641,feedback,3,0,False,0.01886553642324885,0.3333333333333333,-0.3333333333333333
110,10,134.06521400000202,135.26521770000107,-0.164373,-0.101399,feedback,3,0,False,0.013908683953188453,0.3333333333333333,-0.3333333333333333
111,10,135.2617624999839,136.46176619998295,-0.095792,-0.171595,feedback,3,0,False,0.009789489383087288,0.3333333333333333,-0.3333333333333333
112,10,136.4805572000041,137.68056090000317,-0.182199,-0.310952,feedback,3,0,False,0.015064332732780742,0.3333333333333333,-0.3333333333333333
113,10,137.7327483999834,138.93275470000225,-0.014448,-0.064082,feedback,3,0,False,0.024202954474916917,0.3333333333333333,-0.3333333333333333
114,10,138.88126470000134,140.0812684000004,0.122585,0.039027,feedback,3,0,False,0.027242335315258902,0.3333333333333333,-0.3333333333333333
115,10,140.09507670000312,141.29508040000218,-0.026291,-0.168736,feedback,3,0,False,0.03294053002261105,0.3333333333333333,-0.3333333333333333
116,10,141.3476039999805,142.5476077999803,0.165406,-0.139954,feedback,3,0,False,0.04344746991422371,0.3333333333333333,-0.3333333333333333
117,10,142.46792530000675,143.66792910000657,-0.045345,-0.247547,feedback,3,0,False,0.06087152246511459,0.3333333333333333,-0.3333333333333333
118,10,143.7134287999943,144.91343249999335,-0.032046,-0.218688,feedback,3,0,False,0.0755048117807683,0.3333333333333333,-0.3333333333333333
119,10,144.86754939999082,146.06755309998988,-0.045421,-0.170462,feedback,3,0,False,0.08745350414750357,0.3333333333333333,-0.3333333333333333
120,10,146.07841279997956,147.278417599987,-0.032202,0.035475,feedback,3,0,False,0.09615463322272545,0.3333333333333333,-0.3333333333333333
121,10,147.2682942999818,148.46829799998085,0.095092,0.133994,feedback,3,0,False,0.09163362283471789,0.3333333333333333,-0.3333333333333333
122,10,148.4748258999898,149.67482969998963,-0.070454,-0.111492,feedback,3,0,False,0.08892658015844178,0.3333333333333333,-0.3333333333333333
123,10,149.68899480000255,150.8889985000016,-0.221539,-0.222748,feedback,3,0,False,0.09183937255204654,0.3333333333333333,-0.3333333333333333
124,10,150.89440769999055,152.09441149999037,0.093891,-0.041269,feedback,3,0,False,0.09192686746694682,0.3333333333333333,-0.3333333333333333
