volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,12.5,17.99263140000403,19.192635500006144,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,12.5,18.316248799994355,19.51625299999723,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,12.5,18.64083990000654,19.840844100009416,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,12.5,18.951057900005253,20.15106210000813,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,12.5,19.258905299997423,20.458909700001822,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,12.5,19.609720999986166,20.80972509998828,2.779286,0.570791,baseline,0,0,nan,nan,nan,nan
6,12.5,19.942024999996647,21.142029199999524,0.513463,-0.066504,baseline,0,0,nan,nan,nan,nan
7,12.5,20.26680429998669,21.46681170001393,-0.004923,-0.013523,baseline,0,0,nan,nan,nan,nan
8,12.5,20.60873080001329,21.8087348999863,0.0,-0.0,baseline,0,0,nan,nan,nan,nan
9,12.5,20.940626800002065,22.14063709999318,0.003463,-0.000326,baseline,0,0,nan,nan,nan,nan
10,12.5,21.257581799989566,22.457585999992443,0.088426,0.065427,baseline,0,0,nan,nan,nan,nan
11,12.5,21.547829999995884,22.747838099999353,-0.021332,-0.125872,baseline,0,0,nan,nan,nan,nan
12,12.5,21.889454299991485,23.0894583999936,-0.034169,-0.213588,baseline,0,0,nan,nan,nan,nan
13,12.5,22.19521689999965,23.39522369999322,-0.024922,-0.077624,baseline,0,0,nan,nan,nan,nan
14,12.5,22.553297200007364,23.75330140001024,-0.008695,-0.168962,baseline,0,0,nan,nan,nan,nan
15,12.5,22.809397000004537,24.00940779999946,-0.028856,-0.112648,baseline,0,0,nan,nan,nan,nan
16,12.5,23.008461499994155,24.208471799985272,-0.07362,-0.173125,baseline,0,0,nan,nan,nan,nan
17,12.5,23.329066100006457,24.52907159999013,-0.017286,-0.085095,baseline,0,0,nan,nan,nan,nan
18,12.5,23.67694579999079,24.876956300012534,-0.021115,0.012493,baseline,0,0,nan,nan,nan,nan
19,12.5,24.889527699997416,26.089531199994962,-0.110134,-0.03999,baseline,0,0,nan,nan,nan,nan
20,12.5,26.12476050000987,27.32476969999261,0.012663,-0.019953,baseline,0,0,nan,nan,nan,nan
21,12.5,27.31881830000202,28.518821199995,-0.015921,0.016663,baseline,0,0,nan,nan,nan,nan
22,12.5,28.498764999996638,29.69877410000772,-0.164661,-0.234619,baseline,0,0,nan,nan,nan,nan
23,12.5,29.70504699999583,30.905056200007675,-0.039354,-0.16602,baseline,0,0,nan,nan,nan,nan
24,12.5,30.946833299996797,32.146837399998915,0.013145,0.01048,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,12.5,32.068733299995074,33.26873769999948,-0.043134,-0.170577,feedback,0,0,False,0.00020021670629584686,0.3333333333333333,-0.3333333333333333
26,12.5,33.28236270000343,34.48236559999641,0.03912,-0.089936,feedback,0,0,False,0.010838623085475172,0.3333333333333333,-0.3333333333333333
27,12.5,34.500782399991294,35.700786599994174,0.369967,0.276473,feedback,0,0,False,0.021827136986943232,0.3333333333333333,-0.3333333333333333
28,12.5,35.68537490000017,36.8853843999852,-0.260194,-0.639654,feedback,0,0,False,0.02931944397417975,0.3333333333333333,-0.3333333333333333
29,12.5,36.89158629998565,38.09159009998548,-0.181487,-0.591965,feedback,0,0,False,0.06036165650017578,0.3333333333333333,-0.3333333333333333
30,12.5,38.07980700000189,39.27981120000477,-0.297196,-0.700472,feedback,0,0,False,0.09599723510913243,0.3333333333333333,-0.3333333333333333
31,12.5,39.2645429999975,40.464545399986676,-0.142838,-0.532155,feedback,0,0,False,0.12966102182923447,0.3333333333333333,-0.3333333333333333
32,12.5,40.464721099997405,41.664725300000285,-0.171769,-0.67725,feedback,0,0,False,0.16280954081771906,0.3333333333333333,-0.3333333333333333
33,12.5,41.64547839999432,42.84548730000388,-0.029909,-0.665331,feedback,0,0,False,0.20500497167664442,0.3333333333333333,-0.3333333333333333
34,12.5,42.86820669998997,44.068215800001056,-0.180172,-0.728196,feedback,0,0,False,0.26016902585460416,0.3333333333333333,-0.3333333333333333
35,12.5,44.14815279998584,45.34815699998872,-0.180082,-0.877555,feedback,0,0,False,0.3104904418546798,0.3333333333333333,-0.3333333333333333
36,12.5,45.29861820000224,46.49862240000512,-0.161891,-0.828281,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
