onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
83.7474775	0	feedback	68	0.032316	-0.139863	0.172179	0.253921254	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
84.9180447	0	feedback	69	0.061989	-0.117288	0.179277	0.267883214	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
86.0784042	0	feedback	70	-0.083641	-0.254095	0.170454	0.282913547	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
87.3297411	0	feedback	71	-0.158814	-0.206176	0.047362	0.29790699	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
88.5980233	0	feedback	72	-0.137974	-0.196956	0.058982	0.302073037	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
89.8171311	0	feedback	73	-0.194861	-0.213396	0.018535	0.307261201	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
90.9072437	0	feedback	74	-0.098904	-0.177255	0.078351	0.308687777	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
92.2336579	0	feedback	75	-0.137214	-0.1608	0.023586	0.315687359	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
93.3424778	0	feedback	76	-0.070654	0.020953	-0.091607	0.317437859	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
94.5063846	0	feedback	77	-0.127586	0.054553	-0.182139	0.309379941	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
95.7115335	0	feedback	78	-0.08871	0.224151	-0.312861	0.294359994	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
96.9156237	0	feedback	79	-0.119154	0.175744	-0.294898	0.269850154	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
98.1509806	0	feedback	80	-0.073791	-0.02444	-0.049351	0.242694465	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
99.2767921	0	feedback	81	0.028507	-0.170086	0.198593	0.238828258	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
100.4525628	0	feedback	82	-0.081754	-0.237235	0.155481	0.255478018	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
101.744647	0	feedback	83	-0.124213	-0.106705	-0.017508	0.269368103	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
102.8902341	0	feedback	84	-0.069355	-0.111416	0.042061	0.267948382	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
104.1356531	0	feedback	85	-0.100316	-0.232297	0.131981	0.271590335	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
105.3196294	0	feedback	86	-0.043342	-0.261966	0.218624	0.283018228	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
106.5832899	0	feedback	87	-0.035897	-0.24543	0.209533	0.301647837	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
107.7131891	0	feedback	88	0.009186	-0.247129	0.256315	0.319214791	1	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
108.9012532	0	feedback	89	-0.074454	-0.21716	0.142706	0	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
110.1257467	0	feedback	90	-0.057324	-0.261362	0.204038	0.012356543	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
111.2740595	0	feedback	91	-0.013616	-0.225642	0.212026	0.028341082	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
112.5260354	0	feedback	92	-0.009192	-0.103741	0.094549	0.046991273	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
113.6958707	0	feedback	93	0.136936	-0.025095	0.162031	0.053878542	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
114.9010866	0	feedback	94	0.181066	-0.018926	0.199992	0.067462994	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
116.1214635	0	feedback	95	0.215724	0.038541	0.177183	0.083680305	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
117.2882519	0	feedback	96	0.286046	0.017287	0.268759	0.098048038	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
118.565403	0	feedback	97	0.247146	-0.075716	0.322862	0.121319184	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
